Word [name=20, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=목소리, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=최선, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=저, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=서울, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=연회, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=남, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=안수, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=대한, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지난주, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=회, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=감리회, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=장로, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=관악, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지방, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=기독교, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=신앙, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=이지만, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=부족, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=성도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=겸손, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=하나님, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=더, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=이웃, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=님, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=과, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=소원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=앞, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=담금질, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=깨, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=초심, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지금, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=말씀, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=여러분, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=제가, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=가까이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=여러분, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
---------------------------
Word [name=자녀, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=모습, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=교훈, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=부모, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
---------------------------
Word [name=자녀, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=공부, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
---------------------------
Word [name=길, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=속, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=우리, tfidf=3.010299956639812, tf=5, df=2, total=8]
---------------------------
Word [name=미래, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=꿈, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=저, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=실시, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=전개, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=독서, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정기적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=전, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=교육, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=향상, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지난번, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=동정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=회, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=때, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=책읽기, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=등, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=마음, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=봉사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=친절, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=직원, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=행정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=토론, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=보고, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=운동, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=바, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=보고, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=1, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=월, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=이상, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=직원, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=여러분, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=권, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=모두, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=후일, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=여러분, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=일, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=직원, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=회의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=서로, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=느낌, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=때, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=주고, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=라도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=메일, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
---------------------------
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=권의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=달, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=20, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=효과, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
---------------------------
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=구청장, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=유, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=리프킨, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=우리, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=무엇, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=취임, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=맨, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=간부, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=러, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=처음, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=마이크, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=드림, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=언, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=정의, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=피, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=보라, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
---------------------------
Word [name=바보, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=제가, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=요즘, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=의사, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=인생, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=남자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=청년, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=신앙, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=지혜, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=삶, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=다, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=독후감, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=분과, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=팀, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=팀원, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=제가, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=인사, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=때, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=감동, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=일부분, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=메일, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=실천, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=이, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=국내, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=더, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=틈, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=안, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=때, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=신, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=적, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=미식, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=사진작가, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=씨, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=오래전, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=에세이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=나라, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=표정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=세계, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=사진집, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=작가, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=모습, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=다양, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=리비아, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=포토, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사진, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=등장, tfidf=0.4259687322722811, tf=1, df=3, total=8]
Word [name=정감, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=표정, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=하나하나, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=속, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=흐름, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=삶, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=어린아이, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=어른, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
---------------------------
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=말, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=나름, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=감동, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=사진, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=미식, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=고마움, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=씨, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=속, tfidf=1.7038749290891244, tf=4, df=3, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=글, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=마라, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=선택, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=오산, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=그, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=일, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=그것, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=존재, tfidf=0.6020599913279624, tf=1, df=2, total=8]
---------------------------
Word [name=때문, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=지도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=시간, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=당신, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=사람, tfidf=6.020599913279624, tf=10, df=2, total=8]
Word [name=내가, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=풍광, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=말, tfidf=1.806179973983887, tf=3, df=2, total=8]
---------------------------
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=곳, tfidf=2.4082399653118496, tf=4, df=2, total=8]
---------------------------
Word [name=곳, tfidf=2.4082399653118496, tf=4, df=2, total=8]
Word [name=더, tfidf=1.2779061968168433, tf=3, df=3, total=8]
---------------------------
Word [name=이유, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=이상, tfidf=0.8519374645445622, tf=2, df=3, total=8]
Word [name=자신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=안, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=시간, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=여행, tfidf=5.418539921951662, tf=9, df=2, total=8]
Word [name=자신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=최선, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=준비, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
---------------------------
Word [name=두려움, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=아무것, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=현실, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=생각, tfidf=4.214419939295737, tf=7, df=2, total=8]
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
---------------------------
Word [name=내, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=무엇, tfidf=1.2779061968168433, tf=3, df=3, total=8]
Word [name=행복, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=자신, tfidf=1.806179973983887, tf=3, df=2, total=8]
Word [name=진정, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=수, tfidf=2.5558123936336865, tf=6, df=3, total=8]
Word [name=알, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=사랑, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=그것, tfidf=1.2041199826559248, tf=2, df=2, total=8]
Word [name=지금, tfidf=1.2041199826559248, tf=2, df=2, total=8]
---------------------------
Word [name=것, tfidf=5.111624787267373, tf=12, df=3, total=8]
Word [name=책, tfidf=6.3895309840842165, tf=15, df=3, total=8]
Word [name=포함, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=여러분, tfidf=3.010299956639812, tf=5, df=2, total=8]
Word [name=섬, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=다음, tfidf=5.418539921951662, tf=9, df=2, total=8]
---------------------------
Word [name=자, tfidf=0.6020599913279624, tf=1, df=2, total=8]
Word [name=주도, tfidf=0.6020599913279624, tf=1, df=2, total=8]
